tile_id,territory_id,territory_desc,location_x,location_y,class,class_name,resource_type,resource_desc
4109,115,일반 영토지역,4,0,1,일반 토지,0,None
4110,115,일반 영토지역,5,0,1,일반 토지,0,None
4111,115,일반 영토지역,0,1,2,자원 토지,3,석탄
4112,115,일반 영토지역,1,1,1,일반 토지,0,None
4113,115,일반 영토지역,2,1,1,일반 토지,0,None
4114,115,일반 영토지역,3,1,2,자원 토지,4,석재
4115,115,일반 영토지역,4,1,1,일반 토지,0,None
4116,115,일반 영토지역,5,1,2,자원 토지,5,나무
4117,115,일반 영토지역,0,2,1,일반 토지,0,None
4118,115,일반 영토지역,1,2,1,일반 토지,0,None
4119,115,일반 영토지역,2,2,1,일반 토지,0,None
4120,115,일반 영토지역,3,2,1,일반 토지,0,None
4121,115,일반 영토지역,4,2,2,자원 토지,6,쌀
4122,115,일반 영토지역,5,2,1,일반 토지,0,None
4123,115,일반 영토지역,0,3,1,일반 토지,0,None
4124,115,일반 영토지역,1,3,2,자원 토지,7,보리
4125,115,일반 영토지역,2,3,1,일반 토지,0,None
4126,115,일반 영토지역,3,3,1,일반 토지,0,None
4127,115,일반 영토지역,4,3,2,자원 토지,8,밀
4128,115,일반 영토지역,5,3,2,자원 토지,9,감자
4129,115,일반 영토지역,0,4,1,일반 토지,0,None
4130,115,일반 영토지역,1,4,1,일반 토지,0,None
4131,115,일반 영토지역,2,4,2,자원 토지,10,옥수수
4132,115,일반 영토지역,3,4,1,일반 토지,0,None
4133,115,일반 영토지역,4,4,2,자원 토지,11,금
4134,115,일반 영토지역,5,4,1,일반 토지,0,None
4135,115,일반 영토지역,0,5,1,일반 토지,0,None
4136,115,일반 영토지역,1,5,2,자원 토지,12,은
4137,115,일반 영토지역,2,5,1,일반 토지,0,None
4138,115,일반 영토지역,3,5,2,자원 토지,13,진주
4139,115,일반 영토지역,4,5,2,자원 토지,14,향신료
4140,115,일반 영토지역,5,5,2,자원 토지,15,차
4141,116,일반 영토지역,0,0,1,일반 토지,0,None
4142,116,일반 영토지역,1,0,2,자원 토지,1,철
4143,116,일반 영토지역,2,0,2,자원 토지,2,구리
4144,116,일반 영토지역,3,0,1,일반 토지,0,None
4145,116,일반 영토지역,4,0,1,일반 토지,0,None
4146,116,일반 영토지역,5,0,1,일반 토지,0,None
4147,116,일반 영토지역,0,1,2,자원 토지,3,석탄
4148,116,일반 영토지역,1,1,1,일반 토지,0,None
4149,116,일반 영토지역,2,1,1,일반 토지,0,None
4150,116,일반 영토지역,3,1,2,자원 토지,4,석재
4151,116,일반 영토지역,4,1,1,일반 토지,0,None
4152,116,일반 영토지역,5,1,2,자원 토지,5,나무
4153,116,일반 영토지역,0,2,1,일반 토지,0,None
4154,116,일반 영토지역,1,2,1,일반 토지,0,None
4155,116,일반 영토지역,2,2,1,일반 토지,0,None
4156,116,일반 영토지역,3,2,1,일반 토지,0,None
4157,116,일반 영토지역,4,2,2,자원 토지,6,쌀
4158,116,일반 영토지역,5,2,1,일반 토지,0,None
4159,116,일반 영토지역,0,3,1,일반 토지,0,None
4160,116,일반 영토지역,1,3,2,자원 토지,7,보리
4161,116,일반 영토지역,2,3,1,일반 토지,0,None
4162,116,일반 영토지역,3,3,1,일반 토지,0,None
4163,116,일반 영토지역,4,3,2,자원 토지,8,밀
4164,116,일반 영토지역,5,3,2,자원 토지,9,감자
4165,116,일반 영토지역,0,4,1,일반 토지,0,None
4166,116,일반 영토지역,1,4,1,일반 토지,0,None
4167,116,일반 영토지역,2,4,2,자원 토지,10,옥수수
4168,116,일반 영토지역,3,4,1,일반 토지,0,None
4169,116,일반 영토지역,4,4,2,자원 토지,11,금
4170,116,일반 영토지역,5,4,1,일반 토지,0,None
4171,116,일반 영토지역,0,5,1,일반 토지,0,None
4172,116,일반 영토지역,1,5,2,자원 토지,12,은
4173,116,일반 영토지역,2,5,1,일반 토지,0,None
4174,116,일반 영토지역,3,5,2,자원 토지,13,진주
4175,116,일반 영토지역,4,5,2,자원 토지,14,향신료
4176,116,일반 영토지역,5,5,2,자원 토지,15,차
4177,117,일반 영토지역,0,0,1,일반 토지,0,None
4178,117,일반 영토지역,1,0,2,자원 토지,1,철
4179,117,일반 영토지역,2,0,2,자원 토지,2,구리
4180,117,일반 영토지역,3,0,1,일반 토지,0,None
4181,117,일반 영토지역,4,0,1,일반 토지,0,None
4182,117,일반 영토지역,5,0,1,일반 토지,0,None
4183,117,일반 영토지역,0,1,2,자원 토지,3,석탄
4184,117,일반 영토지역,1,1,1,일반 토지,0,None
4185,117,일반 영토지역,2,1,1,일반 토지,0,None
4186,117,일반 영토지역,3,1,2,자원 토지,4,석재
4187,117,일반 영토지역,4,1,1,일반 토지,0,None
4188,117,일반 영토지역,5,1,2,자원 토지,5,나무
4189,117,일반 영토지역,0,2,1,일반 토지,0,None
4190,117,일반 영토지역,1,2,1,일반 토지,0,None
4191,117,일반 영토지역,2,2,1,일반 토지,0,None
4192,117,일반 영토지역,3,2,1,일반 토지,0,None
4193,117,일반 영토지역,4,2,2,자원 토지,6,쌀
4194,117,일반 영토지역,5,2,1,일반 토지,0,None
4195,117,일반 영토지역,0,3,1,일반 토지,0,None
4196,117,일반 영토지역,1,3,2,자원 토지,7,보리
4197,117,일반 영토지역,2,3,1,일반 토지,0,None
4198,117,일반 영토지역,3,3,1,일반 토지,0,None
4199,117,일반 영토지역,4,3,2,자원 토지,8,밀
4200,117,일반 영토지역,5,3,2,자원 토지,9,감자
4201,117,일반 영토지역,0,4,1,일반 토지,0,None
4202,117,일반 영토지역,1,4,1,일반 토지,0,None
4203,117,일반 영토지역,2,4,2,자원 토지,10,옥수수
4204,117,일반 영토지역,3,4,1,일반 토지,0,None
4205,117,일반 영토지역,4,4,2,자원 토지,11,금
4206,117,일반 영토지역,5,4,1,일반 토지,0,None
4207,117,일반 영토지역,0,5,1,일반 토지,0,None
4208,117,일반 영토지역,1,5,2,자원 토지,12,은
4209,117,일반 영토지역,2,5,1,일반 토지,0,None
4210,117,일반 영토지역,3,5,2,자원 토지,13,진주
4211,117,일반 영토지역,4,5,2,자원 토지,14,향신료
4212,117,일반 영토지역,5,5,2,자원 토지,15,차
4213,118,일반 영토지역,0,0,1,일반 토지,0,None
4214,118,일반 영토지역,1,0,2,자원 토지,1,철
4215,118,일반 영토지역,2,0,2,자원 토지,2,구리
4216,118,일반 영토지역,3,0,1,일반 토지,0,None
4217,118,일반 영토지역,4,0,1,일반 토지,0,None
4218,118,일반 영토지역,5,0,1,일반 토지,0,None
4219,118,일반 영토지역,0,1,2,자원 토지,3,석탄
4220,118,일반 영토지역,1,1,1,일반 토지,0,None
4221,118,일반 영토지역,2,1,1,일반 토지,0,None
4222,118,일반 영토지역,3,1,2,자원 토지,4,석재
4223,118,일반 영토지역,4,1,1,일반 토지,0,None
4224,118,일반 영토지역,5,1,2,자원 토지,5,나무
4225,118,일반 영토지역,0,2,1,일반 토지,0,None
4226,118,일반 영토지역,1,2,1,일반 토지,0,None
4227,118,일반 영토지역,2,2,1,일반 토지,0,None
4228,118,일반 영토지역,3,2,1,일반 토지,0,None
4229,118,일반 영토지역,4,2,2,자원 토지,6,쌀
4230,118,일반 영토지역,5,2,1,일반 토지,0,None
4231,118,일반 영토지역,0,3,1,일반 토지,0,None
4232,118,일반 영토지역,1,3,2,자원 토지,7,보리
4233,118,일반 영토지역,2,3,1,일반 토지,0,None
4234,118,일반 영토지역,3,3,1,일반 토지,0,None
4235,118,일반 영토지역,4,3,2,자원 토지,8,밀
4236,118,일반 영토지역,5,3,2,자원 토지,9,감자
4237,118,일반 영토지역,0,4,1,일반 토지,0,None
4238,118,일반 영토지역,1,4,1,일반 토지,0,None
4239,118,일반 영토지역,2,4,2,자원 토지,10,옥수수
4240,118,일반 영토지역,3,4,1,일반 토지,0,None
4241,118,일반 영토지역,4,4,2,자원 토지,11,금
4242,118,일반 영토지역,5,4,1,일반 토지,0,None
4243,118,일반 영토지역,0,5,1,일반 토지,0,None
4244,118,일반 영토지역,1,5,2,자원 토지,12,은
4245,118,일반 영토지역,2,5,1,일반 토지,0,None
4246,118,일반 영토지역,3,5,2,자원 토지,13,진주
4247,118,일반 영토지역,4,5,2,자원 토지,14,향신료
4248,118,일반 영토지역,5,5,2,자원 토지,15,차
4249,119,일반 영토지역,0,0,1,일반 토지,0,None
4250,119,일반 영토지역,1,0,2,자원 토지,1,철
4251,119,일반 영토지역,2,0,2,자원 토지,2,구리
4252,119,일반 영토지역,3,0,1,일반 토지,0,None
4253,119,일반 영토지역,4,0,1,일반 토지,0,None
4254,119,일반 영토지역,5,0,1,일반 토지,0,None
4255,119,일반 영토지역,0,1,2,자원 토지,3,석탄
4256,119,일반 영토지역,1,1,1,일반 토지,0,None
4257,119,일반 영토지역,2,1,1,일반 토지,0,None
4258,119,일반 영토지역,3,1,2,자원 토지,4,석재
4259,119,일반 영토지역,4,1,1,일반 토지,0,None
4260,119,일반 영토지역,5,1,2,자원 토지,5,나무
4261,119,일반 영토지역,0,2,1,일반 토지,0,None
4262,119,일반 영토지역,1,2,1,일반 토지,0,None
4263,119,일반 영토지역,2,2,1,일반 토지,0,None
4264,119,일반 영토지역,3,2,1,일반 토지,0,None
4265,119,일반 영토지역,4,2,2,자원 토지,6,쌀
4266,119,일반 영토지역,5,2,1,일반 토지,0,None
4267,119,일반 영토지역,0,3,1,일반 토지,0,None
4268,119,일반 영토지역,1,3,2,자원 토지,7,보리
4269,119,일반 영토지역,2,3,1,일반 토지,0,None
4270,119,일반 영토지역,3,3,1,일반 토지,0,None
4271,119,일반 영토지역,4,3,2,자원 토지,8,밀
4272,119,일반 영토지역,5,3,2,자원 토지,9,감자
4273,119,일반 영토지역,0,4,1,일반 토지,0,None
4274,119,일반 영토지역,1,4,1,일반 토지,0,None
4275,119,일반 영토지역,2,4,2,자원 토지,10,옥수수
4276,119,일반 영토지역,3,4,1,일반 토지,0,None
4277,119,일반 영토지역,4,4,2,자원 토지,11,금
4278,119,일반 영토지역,5,4,1,일반 토지,0,None
4279,119,일반 영토지역,0,5,1,일반 토지,0,None
4280,119,일반 영토지역,1,5,2,자원 토지,12,은
4281,119,일반 영토지역,2,5,1,일반 토지,0,None
4282,119,일반 영토지역,3,5,2,자원 토지,13,진주
4283,119,일반 영토지역,4,5,2,자원 토지,14,향신료
4284,119,일반 영토지역,5,5,2,자원 토지,15,차
4285,120,보스 출현 지역,0,0,0,Not Used,0,None
4286,120,보스 출현 지역,1,0,0,Not Used,0,None
4287,120,보스 출현 지역,2,0,0,Not Used,0,None
4288,120,보스 출현 지역,3,0,0,Not Used,0,None
4289,120,보스 출현 지역,4,0,0,Not Used,0,None
4290,120,보스 출현 지역,5,0,0,Not Used,0,None
4291,120,보스 출현 지역,0,1,0,Not Used,0,None
4292,120,보스 출현 지역,1,1,0,Not Used,0,None
4293,120,보스 출현 지역,2,1,0,Not Used,0,None
4294,120,보스 출현 지역,3,1,0,Not Used,0,None
4295,120,보스 출현 지역,4,1,0,Not Used,0,None
4296,120,보스 출현 지역,5,1,0,Not Used,0,None
4297,120,보스 출현 지역,0,2,0,Not Used,0,None
4298,120,보스 출현 지역,1,2,0,Not Used,0,None
4299,120,보스 출현 지역,2,2,0,Not Used,0,None
4300,120,보스 출현 지역,3,2,0,Not Used,0,None
4301,120,보스 출현 지역,4,2,0,Not Used,0,None
4302,120,보스 출현 지역,5,2,0,Not Used,0,None
4303,120,보스 출현 지역,0,3,0,Not Used,0,None
4304,120,보스 출현 지역,1,3,0,Not Used,0,None
4305,120,보스 출현 지역,2,3,0,Not Used,0,None
4306,120,보스 출현 지역,3,3,0,Not Used,0,None
4307,120,보스 출현 지역,4,3,0,Not Used,0,None
4308,120,보스 출현 지역,5,3,0,Not Used,0,None
4309,120,보스 출현 지역,0,4,0,Not Used,0,None
4310,120,보스 출현 지역,1,4,0,Not Used,0,None
4311,120,보스 출현 지역,2,4,0,Not Used,0,None
4312,120,보스 출현 지역,3,4,0,Not Used,0,None
4313,120,보스 출현 지역,4,4,0,Not Used,0,None
4314,120,보스 출현 지역,5,4,0,Not Used,0,None
4315,120,보스 출현 지역,0,5,0,Not Used,0,None
4316,120,보스 출현 지역,1,5,0,Not Used,0,None
4317,120,보스 출현 지역,2,5,0,Not Used,0,None
4318,120,보스 출현 지역,3,5,0,Not Used,0,None
4319,120,보스 출현 지역,4,5,0,Not Used,0,None
4320,120,보스 출현 지역,5,5,0,Not Used,0,None
4321,121,Not Used,0,0,,Not Used,0,None
4322,121,Not Used,1,0,,Not Used,0,None
4323,121,Not Used,2,0,,Not Used,0,None
4324,121,Not Used,3,0,,Not Used,0,None
4325,121,Not Used,4,0,,Not Used,0,None
4326,121,Not Used,5,0,,Not Used,0,None
4327,121,Not Used,0,1,,Not Used,0,None
4328,121,Not Used,1,1,,Not Used,0,None
4329,121,Not Used,2,1,,Not Used,0,None
4330,121,Not Used,3,1,,Not Used,0,None
4331,121,Not Used,4,1,,Not Used,0,None
4332,121,Not Used,5,1,,Not Used,0,None
4333,121,Not Used,0,2,,Not Used,0,None
4334,121,Not Used,1,2,,Not Used,0,None
4335,121,Not Used,2,2,,Not Used,0,None
4336,121,Not Used,3,2,,Not Used,0,None
4337,121,Not Used,4,2,,Not Used,0,None
4338,121,Not Used,5,2,,Not Used,0,None
4339,121,Not Used,0,3,,Not Used,0,None
4340,121,Not Used,1,3,,Not Used,0,None
4341,121,Not Used,2,3,,Not Used,0,None
4342,121,Not Used,3,3,,Not Used,0,None
4343,121,Not Used,4,3,,Not Used,0,None
4344,121,Not Used,5,3,,Not Used,0,None
4345,121,Not Used,0,4,,Not Used,0,None
4346,121,Not Used,1,4,,Not Used,0,None
4347,121,Not Used,2,4,,Not Used,0,None
4348,121,Not Used,3,4,,Not Used,0,None
4349,121,Not Used,4,4,,Not Used,0,None
4350,121,Not Used,5,4,,Not Used,0,None
4351,121,Not Used,0,5,,Not Used,0,None
4352,121,Not Used,1,5,,Not Used,0,None
4353,121,Not Used,2,5,,Not Used,0,None
4354,121,Not Used,3,5,,Not Used,0,None
4355,121,Not Used,4,5,,Not Used,0,None
4356,121,Not Used,5,5,,Not Used,0,None
4357,122,Not Used,0,0,,Not Used,0,None
4358,122,Not Used,1,0,,Not Used,0,None
4359,122,Not Used,2,0,,Not Used,0,None
4360,122,Not Used,3,0,,Not Used,0,None
4361,122,Not Used,4,0,,Not Used,0,None
4362,122,Not Used,5,0,,Not Used,0,None
4363,122,Not Used,0,1,,Not Used,0,None
4364,122,Not Used,1,1,,Not Used,0,None
4365,122,Not Used,2,1,,Not Used,0,None
4366,122,Not Used,3,1,,Not Used,0,None
4367,122,Not Used,4,1,,Not Used,0,None
4368,122,Not Used,5,1,,Not Used,0,None
4369,122,Not Used,0,2,,Not Used,0,None
4370,122,Not Used,1,2,,Not Used,0,None
4371,122,Not Used,2,2,,Not Used,0,None
4372,122,Not Used,3,2,,Not Used,0,None
4373,122,Not Used,4,2,,Not Used,0,None
4374,122,Not Used,5,2,,Not Used,0,None
4375,122,Not Used,0,3,,Not Used,0,None
4376,122,Not Used,1,3,,Not Used,0,None
4377,122,Not Used,2,3,,Not Used,0,None
4378,122,Not Used,3,3,,Not Used,0,None
4379,122,Not Used,4,3,,Not Used,0,None
4380,122,Not Used,5,3,,Not Used,0,None
4381,122,Not Used,0,4,,Not Used,0,None
4382,122,Not Used,1,4,,Not Used,0,None
4383,122,Not Used,2,4,,Not Used,0,None
4384,122,Not Used,3,4,,Not Used,0,None
4385,122,Not Used,4,4,,Not Used,0,None
4386,122,Not Used,5,4,,Not Used,0,None
4387,122,Not Used,0,5,,Not Used,0,None
4388,122,Not Used,1,5,,Not Used,0,None
4389,122,Not Used,2,5,,Not Used,0,None
4390,122,Not Used,3,5,,Not Used,0,None
4391,122,Not Used,4,5,,Not Used,0,None
4392,122,Not Used,5,5,,Not Used,0,None
4393,123,Not Used,0,0,,Not Used,0,None
4394,123,Not Used,1,0,,Not Used,0,None
4395,123,Not Used,2,0,,Not Used,0,None
4396,123,Not Used,3,0,,Not Used,0,None
4397,123,Not Used,4,0,,Not Used,0,None
4398,123,Not Used,5,0,,Not Used,0,None
4399,123,Not Used,0,1,,Not Used,0,None
4400,123,Not Used,1,1,,Not Used,0,None
4401,123,Not Used,2,1,,Not Used,0,None
4402,123,Not Used,3,1,,Not Used,0,None
4403,123,Not Used,4,1,,Not Used,0,None
4404,123,Not Used,5,1,,Not Used,0,None
4405,123,Not Used,0,2,,Not Used,0,None
4406,123,Not Used,1,2,,Not Used,0,None
4407,123,Not Used,2,2,,Not Used,0,None
4408,123,Not Used,3,2,,Not Used,0,None
4409,123,Not Used,4,2,,Not Used,0,None
4410,123,Not Used,5,2,,Not Used,0,None
4411,123,Not Used,0,3,,Not Used,0,None
4412,123,Not Used,1,3,,Not Used,0,None
4413,123,Not Used,2,3,,Not Used,0,None
4414,123,Not Used,3,3,,Not Used,0,None
4415,123,Not Used,4,3,,Not Used,0,None
4416,123,Not Used,5,3,,Not Used,0,None
4417,123,Not Used,0,4,,Not Used,0,None
4418,123,Not Used,1,4,,Not Used,0,None
4419,123,Not Used,2,4,,Not Used,0,None
4420,123,Not Used,3,4,,Not Used,0,None
4421,123,Not Used,4,4,,Not Used,0,None
4422,123,Not Used,5,4,,Not Used,0,None
4423,123,Not Used,0,5,,Not Used,0,None
4424,123,Not Used,1,5,,Not Used,0,None
4425,123,Not Used,2,5,,Not Used,0,None
4426,123,Not Used,3,5,,Not Used,0,None
4427,123,Not Used,4,5,,Not Used,0,None
4428,123,Not Used,5,5,,Not Used,0,None
4429,124,Not Used,0,0,,Not Used,0,None
4430,124,Not Used,1,0,,Not Used,0,None
4431,124,Not Used,2,0,,Not Used,0,None
4432,124,Not Used,3,0,,Not Used,0,None
4433,124,Not Used,4,0,,Not Used,0,None
4434,124,Not Used,5,0,,Not Used,0,None
4435,124,Not Used,0,1,,Not Used,0,None
4436,124,Not Used,1,1,,Not Used,0,None
4437,124,Not Used,2,1,,Not Used,0,None
4438,124,Not Used,3,1,,Not Used,0,None
4439,124,Not Used,4,1,,Not Used,0,None
4440,124,Not Used,5,1,,Not Used,0,None
4441,124,Not Used,0,2,,Not Used,0,None
4442,124,Not Used,1,2,,Not Used,0,None
4443,124,Not Used,2,2,,Not Used,0,None
4444,124,Not Used,3,2,,Not Used,0,None
4445,124,Not Used,4,2,,Not Used,0,None
4446,124,Not Used,5,2,,Not Used,0,None
4447,124,Not Used,0,3,,Not Used,0,None
4448,124,Not Used,1,3,,Not Used,0,None
4449,124,Not Used,2,3,,Not Used,0,None
4450,124,Not Used,3,3,,Not Used,0,None
4451,124,Not Used,4,3,,Not Used,0,None
4452,124,Not Used,5,3,,Not Used,0,None
4453,124,Not Used,0,4,,Not Used,0,None
4454,124,Not Used,1,4,,Not Used,0,None
4455,124,Not Used,2,4,,Not Used,0,None
4456,124,Not Used,3,4,,Not Used,0,None
4457,124,Not Used,4,4,,Not Used,0,None
4458,124,Not Used,5,4,,Not Used,0,None
4459,124,Not Used,0,5,,Not Used,0,None
4460,124,Not Used,1,5,,Not Used,0,None
4461,124,Not Used,2,5,,Not Used,0,None
4462,124,Not Used,3,5,,Not Used,0,None
4463,124,Not Used,4,5,,Not Used,0,None
4464,124,Not Used,5,5,,Not Used,0,None
4465,125,Not Used,0,0,,Not Used,0,None
4466,125,Not Used,1,0,,Not Used,0,None
4467,125,Not Used,2,0,,Not Used,0,None
4468,125,Not Used,3,0,,Not Used,0,None
4469,125,Not Used,4,0,,Not Used,0,None
4470,125,Not Used,5,0,,Not Used,0,None
4471,125,Not Used,0,1,,Not Used,0,None
4472,125,Not Used,1,1,,Not Used,0,None
4473,125,Not Used,2,1,,Not Used,0,None
4474,125,Not Used,3,1,,Not Used,0,None
4475,125,Not Used,4,1,,Not Used,0,None
4476,125,Not Used,5,1,,Not Used,0,None
4477,125,Not Used,0,2,,Not Used,0,None
4478,125,Not Used,1,2,,Not Used,0,None
4479,125,Not Used,2,2,,Not Used,0,None
4480,125,Not Used,3,2,,Not Used,0,None
4481,125,Not Used,4,2,,Not Used,0,None
4482,125,Not Used,5,2,,Not Used,0,None
4483,125,Not Used,0,3,,Not Used,0,None
4484,125,Not Used,1,3,,Not Used,0,None
4485,125,Not Used,2,3,,Not Used,0,None
4486,125,Not Used,3,3,,Not Used,0,None
4487,125,Not Used,4,3,,Not Used,0,None
4488,125,Not Used,5,3,,Not Used,0,None
4489,125,Not Used,0,4,,Not Used,0,None
4490,125,Not Used,1,4,,Not Used,0,None
4491,125,Not Used,2,4,,Not Used,0,None
4492,125,Not Used,3,4,,Not Used,0,None
4493,125,Not Used,4,4,,Not Used,0,None
4494,125,Not Used,5,4,,Not Used,0,None
4495,125,Not Used,0,5,,Not Used,0,None
4496,125,Not Used,1,5,,Not Used,0,None
4497,125,Not Used,2,5,,Not Used,0,None
4498,125,Not Used,3,5,,Not Used,0,None
4499,125,Not Used,4,5,,Not Used,0,None
4500,125,Not Used,5,5,,Not Used,0,None
4501,126,일반 영토지역,0,0,1,일반 토지,0,None
4502,126,일반 영토지역,1,0,2,자원 토지,1,철
4503,126,일반 영토지역,2,0,2,자원 토지,2,구리
4504,126,일반 영토지역,3,0,1,일반 토지,0,None
4505,126,일반 영토지역,4,0,1,일반 토지,0,None
4506,126,일반 영토지역,5,0,1,일반 토지,0,None
4507,126,일반 영토지역,0,1,2,자원 토지,3,석탄
4508,126,일반 영토지역,1,1,1,일반 토지,0,None
4509,126,일반 영토지역,2,1,1,일반 토지,0,None
4510,126,일반 영토지역,3,1,2,자원 토지,4,석재
4511,126,일반 영토지역,4,1,1,일반 토지,0,None
4512,126,일반 영토지역,5,1,2,자원 토지,5,나무
4513,126,일반 영토지역,0,2,1,일반 토지,0,None
4514,126,일반 영토지역,1,2,1,일반 토지,0,None
4515,126,일반 영토지역,2,2,1,일반 토지,0,None
4516,126,일반 영토지역,3,2,1,일반 토지,0,None
4517,126,일반 영토지역,4,2,2,자원 토지,6,쌀
4518,126,일반 영토지역,5,2,1,일반 토지,0,None
4519,126,일반 영토지역,0,3,1,일반 토지,0,None
4520,126,일반 영토지역,1,3,2,자원 토지,7,보리
4521,126,일반 영토지역,2,3,1,일반 토지,0,None
4522,126,일반 영토지역,3,3,1,일반 토지,0,None
4523,126,일반 영토지역,4,3,2,자원 토지,8,밀
4524,126,일반 영토지역,5,3,2,자원 토지,9,감자
4525,126,일반 영토지역,0,4,1,일반 토지,0,None
4526,126,일반 영토지역,1,4,1,일반 토지,0,None
4527,126,일반 영토지역,2,4,2,자원 토지,10,옥수수
4528,126,일반 영토지역,3,4,1,일반 토지,0,None
4529,126,일반 영토지역,4,4,2,자원 토지,11,금
4530,126,일반 영토지역,5,4,1,일반 토지,0,None
4531,126,일반 영토지역,0,5,1,일반 토지,0,None
4532,126,일반 영토지역,1,5,2,자원 토지,12,은
4533,126,일반 영토지역,2,5,1,일반 토지,0,None
4534,126,일반 영토지역,3,5,2,자원 토지,13,진주
4535,126,일반 영토지역,4,5,2,자원 토지,14,향신료
4536,126,일반 영토지역,5,5,2,자원 토지,15,차
4537,127,일반 영토지역,0,0,1,일반 토지,0,None
4538,127,일반 영토지역,1,0,2,자원 토지,1,철
4539,127,일반 영토지역,2,0,2,자원 토지,2,구리
4540,127,일반 영토지역,3,0,1,일반 토지,0,None
4541,127,일반 영토지역,4,0,1,일반 토지,0,None
4542,127,일반 영토지역,5,0,1,일반 토지,0,None
4543,127,일반 영토지역,0,1,2,자원 토지,3,석탄
4544,127,일반 영토지역,1,1,1,일반 토지,0,None
4545,127,일반 영토지역,2,1,1,일반 토지,0,None
4546,127,일반 영토지역,3,1,2,자원 토지,4,석재
4547,127,일반 영토지역,4,1,1,일반 토지,0,None
4548,127,일반 영토지역,5,1,2,자원 토지,5,나무
4549,127,일반 영토지역,0,2,1,일반 토지,0,None
4550,127,일반 영토지역,1,2,1,일반 토지,0,None
4551,127,일반 영토지역,2,2,1,일반 토지,0,None
4552,127,일반 영토지역,3,2,1,일반 토지,0,None
4553,127,일반 영토지역,4,2,2,자원 토지,6,쌀
4554,127,일반 영토지역,5,2,1,일반 토지,0,None
4555,127,일반 영토지역,0,3,1,일반 토지,0,None
4556,127,일반 영토지역,1,3,2,자원 토지,7,보리
4557,127,일반 영토지역,2,3,1,일반 토지,0,None
4558,127,일반 영토지역,3,3,1,일반 토지,0,None
4559,127,일반 영토지역,4,3,2,자원 토지,8,밀
4560,127,일반 영토지역,5,3,2,자원 토지,9,감자
4561,127,일반 영토지역,0,4,1,일반 토지,0,None
4562,127,일반 영토지역,1,4,1,일반 토지,0,None
4563,127,일반 영토지역,2,4,2,자원 토지,10,옥수수
4564,127,일반 영토지역,3,4,1,일반 토지,0,None
4565,127,일반 영토지역,4,4,2,자원 토지,11,금
4566,127,일반 영토지역,5,4,1,일반 토지,0,None
4567,127,일반 영토지역,0,5,1,일반 토지,0,None
4568,127,일반 영토지역,1,5,2,자원 토지,12,은
4569,127,일반 영토지역,2,5,1,일반 토지,0,None
4570,127,일반 영토지역,3,5,2,자원 토지,13,진주
4571,127,일반 영토지역,4,5,2,자원 토지,14,향신료
4572,127,일반 영토지역,5,5,2,자원 토지,15,차
4573,128,일반 영토지역,0,0,1,일반 토지,0,None
4574,128,일반 영토지역,1,0,2,자원 토지,1,철
4575,128,일반 영토지역,2,0,2,자원 토지,2,구리
4576,128,일반 영토지역,3,0,1,일반 토지,0,None
4577,128,일반 영토지역,4,0,1,일반 토지,0,None
4578,128,일반 영토지역,5,0,1,일반 토지,0,None
4579,128,일반 영토지역,0,1,2,자원 토지,3,석탄
4580,128,일반 영토지역,1,1,1,일반 토지,0,None
4581,128,일반 영토지역,2,1,1,일반 토지,0,None
4582,128,일반 영토지역,3,1,2,자원 토지,4,석재
4583,128,일반 영토지역,4,1,1,일반 토지,0,None
4584,128,일반 영토지역,5,1,2,자원 토지,5,나무
4585,128,일반 영토지역,0,2,1,일반 토지,0,None
4586,128,일반 영토지역,1,2,1,일반 토지,0,None
4587,128,일반 영토지역,2,2,1,일반 토지,0,None
4588,128,일반 영토지역,3,2,1,일반 토지,0,None
4589,128,일반 영토지역,4,2,2,자원 토지,6,쌀
4590,128,일반 영토지역,5,2,1,일반 토지,0,None
4591,128,일반 영토지역,0,3,1,일반 토지,0,None
4592,128,일반 영토지역,1,3,2,자원 토지,7,보리
4593,128,일반 영토지역,2,3,1,일반 토지,0,None
4594,128,일반 영토지역,3,3,1,일반 토지,0,None
4595,128,일반 영토지역,4,3,2,자원 토지,8,밀
4596,128,일반 영토지역,5,3,2,자원 토지,9,감자
4597,128,일반 영토지역,0,4,1,일반 토지,0,None
4598,128,일반 영토지역,1,4,1,일반 토지,0,None
4599,128,일반 영토지역,2,4,2,자원 토지,10,옥수수
4600,128,일반 영토지역,3,4,1,일반 토지,0,None
4601,128,일반 영토지역,4,4,2,자원 토지,11,금
4602,128,일반 영토지역,5,4,1,일반 토지,0,None
4603,128,일반 영토지역,0,5,1,일반 토지,0,None
4604,128,일반 영토지역,1,5,2,자원 토지,12,은
4605,128,일반 영토지역,2,5,1,일반 토지,0,None
4606,128,일반 영토지역,3,5,2,자원 토지,13,진주
4607,128,일반 영토지역,4,5,2,자원 토지,14,향신료
4608,128,일반 영토지역,5,5,2,자원 토지,15,차
4609,129,일반 영토지역,0,0,1,일반 토지,0,None
4610,129,일반 영토지역,1,0,2,자원 토지,1,철
4611,129,일반 영토지역,2,0,2,자원 토지,2,구리
4612,129,일반 영토지역,3,0,1,일반 토지,0,None
4613,129,일반 영토지역,4,0,1,일반 토지,0,None
4614,129,일반 영토지역,5,0,1,일반 토지,0,None
4615,129,일반 영토지역,0,1,2,자원 토지,3,석탄
